"","ay","age","eval_date","D","G","metric","amount"
"med_itdpaid.267.2019-03-31.2010.med_itdpaid111111111111",2010,267,03/31/2032,18185777.6398729,48417922.4241495,"med_itdpaid",4657828601.35656
"med_itdpaid.267.2019-03-31.2011.med_itdpaid1111111111111",2011,267,03/31/2033,19549986.1822543,55482896.7339042,"med_itdpaid",4355790298.49583
"med_itdpaid.267.2019-03-31.2012.med_itdpaid11111111111111",2012,267,03/31/2034,21553721.0057295,61804294.1730699,"med_itdpaid",4371448838.78982
"med_itdpaid.267.2019-03-31.2013.med_itdpaid111111111111111",2013,267,03/31/2035,24221317.8356148,70004581.5459312,"med_itdpaid",4382124976.89699
"med_itdpaid.267.2019-03-31.2014.med_itdpaid1111111111111111",2014,267,03/31/2036,28209687.8059242,81110444.3257261,"med_itdpaid",4501329388.75535
"med_itdpaid.267.2019-03-31.2015.med_itdpaid11111111111111111",2015,267,03/31/2037,34782439.8618395,98997523.0466073,"med_itdpaid",4693418905.62088
"med_itdpaid.267.2019-03-31.2016.med_itdpaid111111111111111111",2016,267,03/31/2038,41612598.9745276,117259350.823031,"med_itdpaid",4870970942.05031
"med_itdpaid.267.2019-03-31.2017.med_itdpaid1111111111111111111",2017,267,03/31/2039,52843365.1713614,145397006.767333,"med_itdpaid",5203225299.59885
"med_itdpaid.279.2019-03-31.1997.med_itdpaid",1997,279,03/31/2020,1118353.0244629,3088324.38375621,"med_itdpaid",2012230517.37381
"med_itdpaid.279.2019-03-31.1998.med_itdpaid1",1998,279,03/31/2021,2554916.48255457,6209024.29124969,"med_itdpaid",2656841635.10996
"med_itdpaid.279.2019-03-31.1999.med_itdpaid11",1999,279,03/31/2022,3998280.36129906,9171800.28398577,"med_itdpaid",3075326753.89529
"med_itdpaid.279.2019-03-31.2000.med_itdpaid111",2000,279,03/31/2023,6403075.23104317,13813437.3126052,"med_itdpaid",3638455100.26703
"med_itdpaid.279.2019-03-31.2001.med_itdpaid1111",2001,279,03/31/2024,10856285.3139965,19261791.6721503,"med_itdpaid",5527652390.4524
"med_itdpaid.279.2019-03-31.2002.med_itdpaid11111",2002,279,03/31/2025,11835822.9593377,21001641.1870038,"med_itdpaid",5710833852.63892
"med_itdpaid.279.2019-03-31.2003.med_itdpaid111111",2003,279,03/31/2026,12031026.1544827,23021742.7960071,"med_itdpaid",5319788055.20206
"med_itdpaid.279.2019-03-31.2004.med_itdpaid1111111",2004,279,03/31/2027,10552394.1987176,23382123.9702812,"med_itdpaid",4314219400.24752
"med_itdpaid.279.2019-03-31.2005.med_itdpaid11111111",2005,279,03/31/2028,10415422.5405618,25224300.7706654,"med_itdpaid",3932408615.89177
"med_itdpaid.279.2019-03-31.2006.med_itdpaid111111111",2006,279,03/31/2029,11452996.6069048,27851040.3255586,"med_itdpaid",4112633461.2744
"med_itdpaid.279.2019-03-31.2007.med_itdpaid1111111111",2007,279,03/31/2030,13463255.711132,32559663.1846125,"med_itdpaid",4488643564.85948
"med_itdpaid.279.2019-03-31.2008.med_itdpaid11111111111",2008,279,03/31/2031,14364970.5481064,35189987.047912,"med_itdpaid",4576619668.63447
"med_itdpaid.279.2019-03-31.2009.med_itdpaid111111111111",2009,279,03/31/2032,15501487.7794222,40346959.7552222,"med_itdpaid",4450549416.17928
"med_itdpaid.279.2019-03-31.2010.med_itdpaid1111111111111",2010,279,03/31/2033,18491637.7011226,48968353.7315562,"med_itdpaid",4688898693.40323
"med_itdpaid.279.2019-03-31.2011.med_itdpaid11111111111111",2011,279,03/31/2034,19830708.9567345,56038744.0452246,"med_itdpaid",4384845641.03695
"med_itdpaid.279.2019-03-31.2012.med_itdpaid111111111111111",2012,279,03/31/2035,21834907.6704674,62383962.4593538,"med_itdpaid",4400608631.77983
"med_itdpaid.279.2019-03-31.2013.med_itdpaid1111111111111111",2013,279,03/31/2036,24505842.7668251,70619744.9984989,"med_itdpaid",4411355985.1725
"med_itdpaid.279.2019-03-31.2014.med_itdpaid11111111111111111",2014,279,03/31/2037,28509318.1432597,81782909.7158205,"med_itdpaid",4531355551.24666
"med_itdpaid.279.2019-03-31.2015.med_itdpaid111111111111111111",2015,279,03/31/2038,35112787.998726,99770181.505696,"med_itdpaid",4724726403.14639
"med_itdpaid.279.2019-03-31.2016.med_itdpaid1111111111111111111",2016,279,03/31/2039,41978736.477937,118139937.30066,"med_itdpaid",4903462802.20207
"med_itdpaid.279.2019-03-31.2017.med_itdpaid11111111111111111111",2017,279,03/31/2040,53275461.2902319,146451665.991112,"med_itdpaid",5237933465.7497
"med_itdpaid.291.2019-03-31.1996.med_itdpaid",1996,291,03/31/2020,580404.278711365,1716791.82334099,"med_itdpaid",1715021724.21284
"med_itdpaid.291.2019-03-31.1997.med_itdpaid1",1997,291,03/31/2021,1316561.77658755,3622140.66466439,"med_itdpaid",2023278721.77756
"med_itdpaid.291.2019-03-31.1998.med_itdpaid11",1998,291,03/31/2022,2723385.37798914,6600568.71602821,"med_itdpaid",2671429093.75332
"med_itdpaid.291.2019-03-31.1999.med_itdpaid111",1999,291,03/31/2023,4154201.76019023,9505912.20776177,"med_itdpaid",3092211916.0534
"med_itdpaid.291.2019-03-31.2000.med_itdpaid1111",2000,291,03/31/2024,6556197.28355918,14113800.2518145,"med_itdpaid",3658432133.3726
"med_itdpaid.291.2019-03-31.2001.med_itdpaid11111",2001,291,03/31/2025,11076765.1016537,19612591.285402,"med_itdpaid",5558002110.80269
"med_itdpaid.291.2019-03-31.2002.med_itdpaid111111",2002,291,03/31/2026,12058425.8934501,21349331.3353096,"med_itdpaid",5742189335.60921
"med_itdpaid.291.2019-03-31.2003.med_itdpaid1111111",2003,291,03/31/2027,12231776.4499499,23345859.9112306,"med_itdpaid",5348996490.97075
"med_itdpaid.291.2019-03-31.2004.med_itdpaid11111111",2004,291,03/31/2028,10711411.7018044,23668518.6257807,"med_itdpaid",4337906734.95645
"med_itdpaid.291.2019-03-31.2005.med_itdpaid111111111",2005,291,03/31/2029,10557752.1961279,25496403.5443867,"med_itdpaid",3953999608.4805
"med_itdpaid.291.2019-03-31.2006.med_itdpaid1111111111",2006,291,03/31/2030,11600602.2415387,28130557.1805714,"med_itdpaid",4135213983.10108
"med_itdpaid.291.2019-03-31.2007.med_itdpaid11111111111",2007,291,03/31/2031,13623073.1341123,32856679.0904332,"med_itdpaid",4513288580.01653
"med_itdpaid.291.2019-03-31.2008.med_itdpaid111111111111",2008,291,03/31/2032,14527556.6237651,35494776.2293904,"med_itdpaid",4601747718.89548
"med_itdpaid.291.2019-03-31.2009.med_itdpaid1111111111111",2009,291,03/31/2033,15660001.0681892,40663160.0739985,"med_itdpaid",4474985274.4144
"med_itdpaid.291.2019-03-31.2010.med_itdpaid11111111111111",2010,291,03/31/2034,18661501.91255,49319426.5056994,"med_itdpaid",4714643214.59298
"med_itdpaid.291.2019-03-31.2011.med_itdpaid111111111111111",2011,291,03/31/2035,19995339.6800995,56413622.1245814,"med_itdpaid",4408920750.97231
"med_itdpaid.291.2019-03-31.2012.med_itdpaid1111111111111111",2012,291,03/31/2036,22005802.2424609,62787068.3305523,"med_itdpaid",4424770288.82907
"med_itdpaid.291.2019-03-31.2013.med_itdpaid11111111111111111",2013,291,03/31/2037,24686075.8334363,71061140.4687878,"med_itdpaid",4435576650.84728
"med_itdpaid.291.2019-03-31.2014.med_itdpaid111111111111111111",2014,291,03/31/2038,28707291.4989184,82279537.4853636,"med_itdpaid",4556235077.68461
"med_itdpaid.291.2019-03-31.2015.med_itdpaid1111111111111111111",2015,291,03/31/2039,35342165.2226644,100358656.288797,"med_itdpaid",4750667637.31566
"med_itdpaid.291.2019-03-31.2016.med_itdpaid11111111111111111111",2016,291,03/31/2040,42242191.0458469,118824247.335734,"med_itdpaid",4930385393.25572
"med_itdpaid.291.2019-03-31.2017.med_itdpaid111111111111111111111",2017,291,03/31/2041,53597619.0637619,147286492.23809,"med_itdpaid",5266692476.74929
"med_itdpaid.303.2019-03-31.1995.med_itdpaid",1995,303,03/31/2020,457000.421429011,1370570.28263441,"med_itdpaid",1618379364.0383
"med_itdpaid.303.2019-03-31.1996.med_itdpaid1",1996,303,03/31/2021,759490.969213657,2230557.57413343,"med_itdpaid",1723136558.39089
"med_itdpaid.303.2019-03-31.1997.med_itdpaid11",1997,303,03/31/2022,1441977.32109157,3950176.89928988,"med_itdpaid",2032852111.48535
"med_itdpaid.303.2019-03-31.1998.med_itdpaid111",1998,303,03/31/2023,2839303.09435458,6862666.27985578,"med_itdpaid",2684069285.89094
"med_itdpaid.303.2019-03-31.1999.med_itdpaid1111",1999,303,03/31/2024,4265064.20267633,9737845.91007425,"med_itdpaid",3106843093.36616
"med_itdpaid.303.2019-03-31.2000.med_itdpaid11111",2000,303,03/31/2025,6668494.47849255,14330224.9189776,"med_itdpaid",3675742450.60932
"med_itdpaid.303.2019-03-31.2001.med_itdpaid111111",2001,303,03/31/2026,11240337.8876549,19869175.9424961,"med_itdpaid",5584300474.75557
"med_itdpaid.303.2019-03-31.2002.med_itdpaid1111111",2002,303,03/31/2027,12224527.5857399,21605878.2009345,"med_itdpaid",5769359203.8503
"med_itdpaid.303.2019-03-31.2003.med_itdpaid11111111",2003,303,03/31/2028,12383000.3126122,23588919.24376,"med_itdpaid",5374305919.37647
"med_itdpaid.303.2019-03-31.2004.med_itdpaid111111111",2004,303,03/31/2029,10832238.9272657,23886637.9431278,"med_itdpaid",4358432069.03069
"med_itdpaid.303.2019-03-31.2005.med_itdpaid1111111111",2005,303,03/31/2030,10666862.0478592,25706886.8835676,"med_itdpaid",3972708439.22587
"med_itdpaid.303.2019-03-31.2006.med_itdpaid11111111111",2006,303,03/31/2031,11714391.9343251,28348844.3282995,"med_itdpaid",4154780251.7319
"med_itdpaid.303.2019-03-31.2007.med_itdpaid111111111111",2007,303,03/31/2032,13747299.2382021,33091767.4266838,"med_itdpaid",4534643754.6522
"med_itdpaid.303.2019-03-31.2008.med_itdpaid1111111111111",2008,303,03/31/2033,14654570.7426323,35737885.2073785,"med_itdpaid",4623521448.7211
"med_itdpaid.303.2019-03-31.2009.med_itdpaid11111111111111",2009,303,03/31/2034,15785241.0249062,40919380.8463159,"med_itdpaid",4496159212.29428
"med_itdpaid.303.2019-03-31.2010.med_itdpaid111111111111111",2010,303,03/31/2035,18797455.0360406,49608234.6532969,"med_itdpaid",4736951123.20718
"med_itdpaid.303.2019-03-31.2011.med_itdpaid1111111111111111",2011,303,03/31/2036,20128856.1045537,56725888.5273246,"med_itdpaid",4429782096.51285
"med_itdpaid.303.2019-03-31.2012.med_itdpaid11111111111111111",2012,303,03/31/2037,22145537.5094829,63125038.7546285,"med_itdpaid",4445706628.38845
"med_itdpaid.303.2019-03-31.2013.med_itdpaid111111111111111111",2013,303,03/31/2038,24834787.1972153,71433590.8764223,"med_itdpaid",4456564122.02477
"med_itdpaid.303.2019-03-31.2014.med_itdpaid1111111111111111111",2014,303,03/31/2039,28872077.770603,82700983.9864791,"med_itdpaid",4577793458.90489
"med_itdpaid.303.2019-03-31.2015.med_itdpaid11111111111111111111",2015,303,03/31/2040,35534963.6733866,100860983.868878,"med_itdpaid",4773145999.87376
"med_itdpaid.303.2019-03-31.2016.med_itdpaid111111111111111111111",2016,303,03/31/2041,42465112.5152034,119410556.950346,"med_itdpaid",4953714112.2657
"med_itdpaid.303.2019-03-31.2017.med_itdpaid1111111111111111111111",2017,303,03/31/2042,53871952.0167567,148004147.113237,"med_itdpaid",5291612473.68708
"med_itdpaid.315.2019-03-31.1994.med_itdpaid",1994,315,03/31/2020,822882.969904599,2463859.02743976,"med_itdpaid",1467591980.74762
"med_itdpaid.315.2019-03-31.1995.med_itdpaid1",1995,315,03/31/2021,1020789.15729346,2936320.57591265,"med_itdpaid",1625990305.22481
"med_itdpaid.315.2019-03-31.1996.med_itdpaid11",1996,315,03/31/2022,1234724.75191269,3490481.20967568,"med_itdpaid",1731240153.44015
"med_itdpaid.315.2019-03-31.1997.med_itdpaid111",1997,315,03/31/2023,1846714.3946203,4919280.03831376,"med_itdpaid",2042412241.94993
"med_itdpaid.315.2019-03-31.1998.med_itdpaid1111",1998,315,03/31/2024,3228609.79560609,7661259.36987174,"med_itdpaid",2696691971.23245
"med_itdpaid.315.2019-03-31.1999.med_itdpaid11111",1999,315,03/31/2025,4628769.25300629,10422635.5705723,"med_itdpaid",3121454006.34785
"med_itdpaid.315.2019-03-31.2000.med_itdpaid111111",2000,315,03/31/2026,7012548.58299799,14918691.7913806,"med_itdpaid",3693028792.87863
"med_itdpaid.315.2019-03-31.2001.med_itdpaid1111111",2001,315,03/31/2027,11723174.0829359,20535671.7670699,"med_itdpaid",5610562415.2039
"med_itdpaid.315.2019-03-31.2002.med_itdpaid11111111",2002,315,03/31/2028,12704770.9787549,22252905.3804421,"med_itdpaid",5796491441.54444
"med_itdpaid.315.2019-03-31.2003.med_itdpaid111111111",2003,315,03/31/2029,12804315.8087584,24166466.0799016,"med_itdpaid",5399580293.96355
"med_itdpaid.315.2019-03-31.2004.med_itdpaid1111111111",2004,315,03/31/2030,11156704.4569931,24373424.8637311,"med_itdpaid",4378928975.30613
"med_itdpaid.315.2019-03-31.2005.med_itdpaid11111111111",2005,315,03/31/2031,10948208.2536259,26145447.8424323,"med_itdpaid",3991391358.04823
"med_itdpaid.315.2019-03-31.2006.med_itdpaid111111111111",2006,315,03/31/2032,11999956.2675862,28783683.9090123,"med_itdpaid",4174319420.87943
"med_itdpaid.315.2019-03-31.2007.med_itdpaid1111111111111",2007,315,03/31/2033,14046199.8295727,33529607.0564248,"med_itdpaid",4555969352.15138
"med_itdpaid.315.2019-03-31.2008.med_itdpaid11111111111111",2008,315,03/31/2034,14952096.5684365,36172536.1541779,"med_itdpaid",4645265021.70698
"med_itdpaid.315.2019-03-31.2009.med_itdpaid111111111111111",2009,315,03/31/2035,16060462.8505002,41338445.2245942,"med_itdpaid",4517303824.05242
"med_itdpaid.315.2019-03-31.2010.med_itdpaid1111111111111111",2010,315,03/31/2036,19073453.528016,50038631.7300989,"med_itdpaid",4759228135.13853
"med_itdpaid.315.2019-03-31.2011.med_itdpaid11111111111111111",2011,315,03/31/2037,20376903.7681752,57153941.0364487,"med_itdpaid",4450614548.87526
"med_itdpaid.315.2019-03-31.2012.med_itdpaid111111111111111111",2012,315,03/31/2038,22390194.83578,63567395.7457512,"med_itdpaid",4466613970.90222
"med_itdpaid.315.2019-03-31.2013.med_itdpaid1111111111111111111",2013,315,03/31/2039,25077569.2908717,71898445.1653793,"med_itdpaid",4477522525.33883
"med_itdpaid.315.2019-03-31.2014.med_itdpaid11111111111111111111",2014,315,03/31/2040,29122269.207013,83204316.0162726,"med_itdpaid",4599321981.54546
"med_itdpaid.315.2019-03-31.2015.med_itdpaid111111111111111111111",2015,315,03/31/2041,35803197.8746365,101433143.727711,"med_itdpaid",4795593229.66854
"med_itdpaid.315.2019-03-31.2016.med_itdpaid1111111111111111111111",2016,315,03/31/2042,42755992.1104085,120057891.699346,"med_itdpaid",4977010520.75992
"med_itdpaid.315.2019-03-31.2017.med_itdpaid11111111111111111111111",2017,315,03/31/2043,54207337.54423,148774110.375426,"med_itdpaid",5316497956.17282
"med_itdpaid.327.2019-03-31.1993.med_itdpaid",1993,327,03/31/2020,1007751.07193584,2799236.13496389,"med_itdpaid",1515250022.01905
"med_itdpaid.327.2019-03-31.1994.med_itdpaid1",1994,327,03/31/2021,1281424.53381544,3705919.58543741,"med_itdpaid",1473087457.76428
